action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,425421,[],CHEMBL688486,Inhibition of amyloid beta protein production in transfected H4 (neuroglioma) cells expressing APF constructs.,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(=O)Cc1ccccc1,,,CHEMBL1136667,Bioorg Med Chem Lett,2003,,,CHEMBL19616,,CHEMBL19616,6.80,0,http://www.openphacts.org/units/Nanomolar,23898,=,1,1,=,,IC50,nM,,160.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,uM,UO_0000065,,0.16
,,431290,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,COc1cc(CC(=O)N[C@@H](C)C(=O)NC2C(=O)N(C)N(C(C)C)C(=O)c3ccccc32)cc(OC)c1,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,,,CHEMBL118108,,CHEMBL118108,,0,http://www.openphacts.org/units/Nanomolar,224466,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,432680,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2cccnc2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,,,CHEMBL332071,,CHEMBL332071,,0,http://www.openphacts.org/units/Nanomolar,224468,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,435231,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '16.20', 'le': '0.31', 'lle': '3.47', 'sei': '10.47'}",,CHEMBL417588,,CHEMBL417588,8.22,0,http://www.openphacts.org/units/Nanomolar,224476,=,1,1,=,,IC50,nM,,6.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,6.0
,,435232,[],CHEMBL679621,Inhibitory activity against gamma-secretase; not applicable,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccccn2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,,,CHEMBL118517,,CHEMBL118517,,0,http://www.openphacts.org/units/Nanomolar,224469,,1,0,,Not active,IC50,nM,,,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,Not Active,,IC50,nM,UO_0000065,,
,,436564,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccsc2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '17.75', 'le': '0.35', 'lle': '5.96', 'sei': '7.95'}",,CHEMBL333710,,CHEMBL333710,7.85,0,http://www.openphacts.org/units/Nanomolar,224462,=,1,1,=,,IC50,nM,,14.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,14.0
,,437744,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)N(C(C)C)C(=O)c2ccccc21,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '14.44', 'le': '0.27', 'lle': '4.30', 'sei': '7.52'}",,CHEMBL118469,,CHEMBL118469,7.43,0,http://www.openphacts.org/units/Nanomolar,224460,=,1,1,=,,IC50,nM,,37.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,37.0
,,437745,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)C[C@H](NC(=O)[C@@H](O)c1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '18.03', 'le': '0.34', 'lle': '5.12', 'sei': '7.25'}",,CHEMBL291976,,CHEMBL291976,7.15,0,http://www.openphacts.org/units/Nanomolar,224456,=,1,1,=,,IC50,nM,,71.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,71.0
,,440433,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2cccc(F)c2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '15.94', 'le': '0.30', 'lle': '5.27', 'sei': '7.33'}",,CHEMBL115852,,CHEMBL115852,7.24,0,http://www.openphacts.org/units/Nanomolar,224454,=,1,1,=,,IC50,nM,,57.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,57.0
,,441734,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)c1ccccc1,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '18.45', 'le': '0.35', 'lle': '5.04', 'sei': '9.11'}",,CHEMBL58925,,CHEMBL58925,9.00,0,http://www.openphacts.org/units/Nanomolar,224452,=,1,1,=,,IC50,nM,,1.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,1.0
,,447283,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccncc2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,,,CHEMBL119757,,CHEMBL119757,,0,http://www.openphacts.org/units/Nanomolar,224467,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,449808,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '15.36', 'le': '0.29', 'lle': '3.61', 'sei': '9.07'}",,CHEMBL421236,,CHEMBL421236,7.12,0,http://www.openphacts.org/units/Nanomolar,224473,=,1,1,=,,IC50,nM,,76.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,76.0
,,451061,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2cc(F)cc(F)c2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '15.51', 'le': '0.29', 'lle': '5.22', 'sei': '7.42'}",,CHEMBL118450,,CHEMBL118450,7.33,0,http://www.openphacts.org/units/Nanomolar,224475,=,1,1,=,,IC50,nM,,47.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,47.0
,,451062,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1N=C(c2ccccc2)c2ccccc2N(C)C1=O,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '13.61', 'le': '0.25', 'lle': '3.71', 'sei': '7.35'}",,CHEMBL117056,,CHEMBL117056,6.68,0,http://www.openphacts.org/units/Nanomolar,224472,=,1,1,=,,IC50,nM,,210.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,210.0
,,452393,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccoc2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '17.40', 'le': '0.33', 'lle': '6.00', 'sei': '6.63'}",,CHEMBL332885,,CHEMBL332885,7.42,0,http://www.openphacts.org/units/Nanomolar,224463,=,1,1,=,,IC50,nM,,38.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,38.0
,,452394,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)C(c2ccccc2)=NC1(C)C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '11.68', 'le': '0.22', 'lle': '2.60', 'sei': '6.41'}",,CHEMBL119353,,CHEMBL119353,5.82,0,http://www.openphacts.org/units/Nanomolar,224474,=,1,1,=,,IC50,nM,,1500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,1500.0
,,453703,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccccc2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '15.70', 'le': '0.29', 'lle': '5.02', 'sei': '6.94'}",,CHEMBL119059,,CHEMBL119059,6.85,0,http://www.openphacts.org/units/Nanomolar,224453,=,1,1,=,,IC50,nM,,140.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,140.0
,,453704,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)CC2CCCCC2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '15.42', 'le': '0.29', 'lle': '4.26', 'sei': '6.91'}",,CHEMBL332977,,CHEMBL332977,6.82,0,http://www.openphacts.org/units/Nanomolar,224471,=,1,1,=,,IC50,nM,,150.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,150.0
,,453705,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,,,CHEMBL420538,,CHEMBL420538,,0,http://www.openphacts.org/units/Nanomolar,224465,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,453706,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2ccco2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '16.57', 'le': '0.31', 'lle': '5.65', 'sei': '6.31'}",,CHEMBL119657,,CHEMBL119657,7.07,0,http://www.openphacts.org/units/Nanomolar,224464,=,1,1,=,,IC50,nM,,86.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,86.0
,,456411,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)C[C@H](NC(=O)Cc1ccsc1)C(=O)NC1C(=O)N(C)N(C(C)C)C(=O)c2ccccc21,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '17.33', 'le': '0.34', 'lle': '5.48', 'sei': '8.50'}",,CHEMBL406322,,CHEMBL406322,8.40,0,http://www.openphacts.org/units/Nanomolar,224459,=,1,1,=,,IC50,nM,,4.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,4.0
,,457739,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)N(C(C)C)C(=O)c2ccccc21,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '13.43', 'le': '0.25', 'lle': '3.98', 'sei': '6.80'}",,CHEMBL119731,,CHEMBL119731,6.72,0,http://www.openphacts.org/units/Nanomolar,224458,=,1,1,=,,IC50,nM,,190.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,190.0
,,457740,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)N(C)C(=O)c2ccccc21,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '18.68', 'le': '0.35', 'lle': '6.97', 'sei': '8.40'}",,CHEMBL117978,,CHEMBL117978,8.30,0,http://www.openphacts.org/units/Nanomolar,224457,=,1,1,=,,IC50,nM,,5.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,5.0
,,460246,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)Cc2cccc3ccccc23)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,,,CHEMBL261984,,CHEMBL261984,,0,http://www.openphacts.org/units/Nanomolar,224470,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,460247,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)Nc1cnc(-c2ccccc2)n(C)c1=O,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '13.11', 'le': '0.25', 'lle': '2.70', 'sei': '6.60'}",,CHEMBL333173,,CHEMBL333173,6.14,0,http://www.openphacts.org/units/Nanomolar,224455,=,1,1,=,,IC50,nM,,720.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,720.0
,,464102,[],CHEMBL678617,Inhibition of human gamma-secretase activity,B,,,BAO_0000190,BAO_0000223,protein complex format,CC(C)N1C(=O)c2ccccc2C(NC(=O)[C@H](C)NC(=O)[C@@H](O)c2cc(F)cc(F)c2)C(=O)N1C,,,CHEMBL1137933,Bioorg Med Chem Lett,2004,"{'bei': '16.99', 'le': '0.32', 'lle': '6.70', 'sei': '6.97'}",,CHEMBL431679,,CHEMBL431679,8.30,0,http://www.openphacts.org/units/Nanomolar,224461,=,1,1,=,,IC50,nM,,5.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,5.0
,,827488,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cccc(OC)c1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '12.59', 'le': '0.24', 'lle': '1.84', 'sei': '7.20'}",,CHEMBL56177,,CHEMBL56177,6.32,0,http://www.openphacts.org/units/Nanomolar,98129,=,1,1,=,,IC50,nM,,480.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,480.0
,,828868,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(OC)cc(OC)c1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '11.47', 'le': '0.22', 'lle': '1.61', 'sei': '6.29'}",,CHEMBL57658,,CHEMBL57658,6.10,0,http://www.openphacts.org/units/Nanomolar,98124,=,1,1,=,,IC50,nM,,800.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,800.0
,,828869,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '12.72', 'le': '0.24', 'lle': '1.53', 'sei': '7.64'}",,CHEMBL57413,,CHEMBL57413,6.00,0,http://www.openphacts.org/units/Nanomolar,98155,=,1,1,=,,IC50,nM,,1000.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,1000.0
,,831212,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CC[C@@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '12.91', 'le': '0.25', 'lle': '0.91', 'sei': '7.55'}",,CHEMBL57415,,CHEMBL57415,5.92,0,http://www.openphacts.org/units/Nanomolar,98121,=,1,1,=,,IC50,nM,,1200.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,1200.0
,,831213,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '16.20', 'le': '0.31', 'lle': '3.47', 'sei': '10.47'}",,CHEMBL417588,,CHEMBL417588,8.22,1,http://www.openphacts.org/units/Nanomolar,98126,=,1,1,=,,IC50,nM,,6.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,6.0
,,832168,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cccc(N)c1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,,,CHEMBL59484,,CHEMBL59484,,0,http://www.openphacts.org/units/Nanomolar,98128,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,832169,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](OC)c1ccccc1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,,,CHEMBL418273,,CHEMBL418273,,0,http://www.openphacts.org/units/Nanomolar,98137,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,832170,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)CNC(=O)Cc1cc(F)cc(F)c1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '14.45', 'le': '0.28', 'lle': '3.18', 'sei': '8.31'}",,CHEMBL299047,,CHEMBL299047,6.52,0,http://www.openphacts.org/units/Nanomolar,98153,=,1,1,=,,IC50,nM,,300.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,300.0
,,834541,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C[C@H](NC(=O)Cc1ccc2ccccc2c1)C(=O)N[C@@H](CC1CCCCC1)[C@H](O)Cc1ccccc1C(=O)NC(C)(C)C,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '13.26', 'le': '0.25', 'lle': '1.83', 'sei': '7.74'}",,CHEMBL298738,,CHEMBL298738,8.33,0,http://www.openphacts.org/units/Nanomolar,98120,=,1,1,=,,IC50,nM,,4.7,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,4.7
,,834542,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccc(F)cc1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '15.20', 'le': '0.29', 'lle': '2.83', 'sei': '9.48'}",,CHEMBL56327,,CHEMBL56327,7.44,0,http://www.openphacts.org/units/Nanomolar,98132,=,1,1,=,,IC50,nM,,36.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,36.0
,,834543,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cccc(C)c1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '13.06', 'le': '0.25', 'lle': '1.56', 'sei': '8.08'}",,CHEMBL57527,,CHEMBL57527,6.34,0,http://www.openphacts.org/units/Nanomolar,98130,=,1,1,=,,IC50,nM,,454.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,454.0
,,835806,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '14.64', 'le': '0.28', 'lle': '2.71', 'sei': '7.22'}",,CHEMBL293945,,CHEMBL293945,6.10,0,http://www.openphacts.org/units/Nanomolar,98160,=,1,1,=,,IC50,nM,,800.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,800.0
,,835807,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@](C)(OC)c1ccccc1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,,,CHEMBL56583,,CHEMBL56583,,0,http://www.openphacts.org/units/Nanomolar,98136,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,836974,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@](C)(OC)c1ccccc1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,,,CHEMBL292225,,CHEMBL292225,,0,http://www.openphacts.org/units/Nanomolar,98135,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,836975,[],CHEMBL678616,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production; Inactive,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,,,CHEMBL55936,,CHEMBL55936,,0,http://www.openphacts.org/units/Nanomolar,98150,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
,,838223,[],CHEMBL678615,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)c1ccccc1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,"{'bei': '18.45', 'le': '0.35', 'lle': '5.04', 'sei': '9.11'}",,CHEMBL58925,,CHEMBL58925,9.00,1,http://www.openphacts.org/units/Nanomolar,98141,=,1,1,=,,IC50,nM,,1.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,1.0
,,838224,[],CHEMBL678616,Inhibition of gamma-secretase activity in H4 human neuroglioma cells by measuring amyloid beta production; Inactive,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCN(C)C(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1,,,CHEMBL1147518,Bioorg Med Chem Lett,2004,,,CHEMBL299929,,CHEMBL299929,,0,http://www.openphacts.org/units/Nanomolar,98156,>,1,1,>,,IC50,nM,,2500.0,CHEMBL2094135,Homo sapiens,Gamma-secretase,9606,,,IC50,nM,UO_0000065,,2500.0
